selector,factor,satellite_weight,satellite_topn,activation,corr_cap,rebalance_days,sharpe_D,delta_D,sharpe_V,delta_V,min_DV_delta,sharpe_DV,sharpe_T_not_used_for_selection,delta_T_not_used_for_selection,full_sharpe,full_annual_return,full_max_drawdown,satellite_days,config_id
MEDIAN_TOP3,TRI_RANK,0.25,1,selector_only,,5,0.4518554708269253,-0.985269613514389,0.6452945724440233,-0.348716994108592,-0.985269613514389,0.538614940982853,1.142188173382234,-0.12263993832636122,0.7187473514562084,0.15718619235443532,-0.5059680201420631,1424,MEDIAN_TOP3|TRI_RANK|w0.25|n1|selector_only|corrnone|rd5
MEDIAN_TOP3,DUAL_RANK,0.25,2,selector_only,,20,0.6410928353642804,-0.796032248977034,0.007034492529540901,-0.9869770740230744,-0.9869770740230744,0.3757812491905958,1.3918226656510189,0.12699455394242354,0.6515914896378935,0.1408301466949966,-0.48974117435006237,1546,MEDIAN_TOP3|DUAL_RANK|w0.25|n2|selector_only|corrnone|rd20
MEDIAN_TOP3,QM60,0.25,2,selector_only,0.85,20,0.6813020225212912,-0.7558230618200231,0.0057247133714791384,-0.9882868531811362,-0.9882868531811362,0.39743164090029376,1.0565917065952384,-0.20823640511335695,0.5806955743478026,0.12202571746601154,-0.5241770106036712,1345,MEDIAN_TOP3|QM60|w0.25|n2|selector_only|corr0.85|rd20
P60_TOP5,TRI_RANK,0.4,1,selector_only,0.85,5,0.448616560783327,-0.9885085235579874,0.8969162840593894,-0.09709528249322597,-0.9885085235579874,0.6490257274826641,0.9859144872496123,-0.27891362445898304,0.7533136573619875,0.16937243690865667,-0.4977511755061388,1655,P60_TOP5|TRI_RANK|w0.40|n1|selector_only|corr0.85|rd5
P60_TOP5,TRI_RANK,0.4,2,selector_only,0.85,5,0.448616560783327,-0.9885085235579874,0.8456232311571764,-0.14838833539543894,-0.9885085235579874,0.6221087457000808,0.851729847126453,-0.41309826458214227,0.693436589723637,0.1507480742675842,-0.4977511755061388,1665,P60_TOP5|TRI_RANK|w0.40|n2|selector_only|corr0.85|rd5
MEDIAN_TOP3,QM60,0.25,2,selector_only,,20,0.585338637343555,-0.8517864469977594,0.003438583362398275,-0.990572983190217,-0.990572983190217,0.34522327080204745,1.062487523568799,-0.20234058813979638,0.5407084846520481,0.11127753422147824,-0.5645289535021928,1507,MEDIAN_TOP3|QM60|w0.25|n2|selector_only|corrnone|rd20
P60_TOP5,QM60,0.25,2,beat_best,,5,0.44043475990688435,-0.9966903244344301,0.16157406245602945,-0.8324375040965859,-0.9966903244344301,0.3221920551681585,0.9396687925869894,-0.3251593191216059,0.5020249816385899,0.09965667102744802,-0.6547547084211403,954,P60_TOP5|QM60|w0.25|n2|beat_best|corrnone|rd5
P60_TOP5,QM60,0.25,1,beat_best,,5,0.44043475990688435,-0.9966903244344301,0.09964049596868065,-0.8943710705839347,-0.9966903244344301,0.2957161449280208,0.9676072444562395,-0.29722086725235586,0.49072312771092946,0.09651302624030644,-0.6547547084211403,957,P60_TOP5|QM60|w0.25|n1|beat_best|corrnone|rd5
ALIGN_TOP3,TRI_RANK,0.4,2,beat_best,,20,0.4400819623586918,-0.9970431219826226,0.3030544287971402,-0.6909571377554752,-0.9970431219826226,0.382364981535857,1.1299965210575451,-0.13483159065105021,0.6015092171766492,0.13292576855442162,-0.56840075494942,922,ALIGN_TOP3|TRI_RANK|w0.40|n2|beat_best|corrnone|rd20
MEDIAN_TOP3,TRI_RANK,0.4,2,beat_best,,20,0.4400819623586918,-0.9970431219826226,0.3030544287971402,-0.6909571377554752,-0.9970431219826226,0.382364981535857,1.1299965210575451,-0.13483159065105021,0.6015092171766492,0.13292576855442162,-0.56840075494942,922,MEDIAN_TOP3|TRI_RANK|w0.40|n2|beat_best|corrnone|rd20
ALIGN_TOP3,TRI_RANK,0.4,1,beat_best,,20,0.4400819623586918,-0.9970431219826226,0.2808128598444759,-0.7131987067081395,-0.9970431219826226,0.3730823752327704,0.9718474780845193,-0.292980633624076,0.5497442582685451,0.11759869556697744,-0.56840075494942,923,ALIGN_TOP3|TRI_RANK|w0.40|n1|beat_best|corrnone|rd20
MEDIAN_TOP3,TRI_RANK,0.4,1,beat_best,,20,0.4400819623586918,-0.9970431219826226,0.2808128598444759,-0.7131987067081395,-0.9970431219826226,0.3730823752327704,0.9718474780845193,-0.292980633624076,0.5497442582685451,0.11759869556697744,-0.56840075494942,923,MEDIAN_TOP3|TRI_RANK|w0.40|n1|beat_best|corrnone|rd20
P60_TOP5,TRI_RANK,0.4,2,beat_best,,20,0.4400819623586918,-0.9970431219826226,0.26567532277186384,-0.7283362437807515,-0.9970431219826226,0.36686255548473556,1.1748651453323655,-0.0899629663762298,0.6017297816345092,0.13249244612587563,-0.56840075494942,1033,P60_TOP5|TRI_RANK|w0.40|n2|beat_best|corrnone|rd20
P60_TOP5,TRI_RANK,0.4,1,beat_best,,20,0.4400819623586918,-0.9970431219826226,0.2570613643794399,-0.7369502021731755,-0.9970431219826226,0.36317839751148184,1.03581656521782,-0.22901154649077538,0.5613756322949905,0.12102655295778963,-0.56840075494942,1003,P60_TOP5|TRI_RANK|w0.40|n1|beat_best|corrnone|rd20
ALIGN_TOP3,TRI_RANK,0.4,2,beat_best,0.85,20,0.4400819623586918,-0.9970431219826226,0.09280984909830411,-0.9012017174543112,-0.9970431219826226,0.29266145382772324,1.07696355589198,-0.18786455581661543,0.5205821886096654,0.10910828332131217,-0.56840075494942,881,ALIGN_TOP3|TRI_RANK|w0.40|n2|beat_best|corr0.85|rd20
MEDIAN_TOP3,TRI_RANK,0.4,2,beat_best,0.85,20,0.4400819623586918,-0.9970431219826226,0.09280984909830411,-0.9012017174543112,-0.9970431219826226,0.29266145382772324,1.07696355589198,-0.18786455581661543,0.5205821886096654,0.10910828332131217,-0.56840075494942,881,MEDIAN_TOP3|TRI_RANK|w0.40|n2|beat_best|corr0.85|rd20
ALIGN_TOP3,TRI_RANK,0.4,1,beat_best,0.85,20,0.4400819623586918,-0.9970431219826226,0.07102351255804581,-0.9229880539945695,-0.9970431219826226,0.28345625531143837,0.9251835536181767,-0.3396445580904186,0.471031543746481,0.0945795143122703,-0.56840075494942,882,ALIGN_TOP3|TRI_RANK|w0.40|n1|beat_best|corr0.85|rd20
MEDIAN_TOP3,TRI_RANK,0.4,1,beat_best,0.85,20,0.4400819623586918,-0.9970431219826226,0.07102351255804581,-0.9229880539945695,-0.9970431219826226,0.28345625531143837,0.9251835536181767,-0.3396445580904186,0.471031543746481,0.0945795143122703,-0.56840075494942,882,MEDIAN_TOP3|TRI_RANK|w0.40|n1|beat_best|corr0.85|rd20
P60_TOP5,TRI_RANK,0.4,2,beat_best,0.85,20,0.4400819623586918,-0.9970431219826226,0.015649552140819416,-0.9783620144117959,-0.9970431219826226,0.26061545412175713,1.0799648960006683,-0.18486321570792708,0.49667138374134584,0.10158121747193416,-0.56840075494942,1021,P60_TOP5|TRI_RANK|w0.40|n2|beat_best|corr0.85|rd20
P60_TOP5,TRI_RANK,0.4,1,beat_best,0.85,20,0.4400819623586918,-0.9970431219826226,0.015782662093280442,-0.9782289044593349,-0.9970431219826226,0.2603172859245974,0.9893239920094217,-0.27550411969917366,0.47324483621310814,0.09515771349560076,-0.56840075494942,1002,P60_TOP5|TRI_RANK|w0.40|n1|beat_best|corr0.85|rd20
MEDIAN_TOP3,DUAL_RANK,0.25,2,selector_only,0.85,20,0.6370843655342907,-0.8000407188070237,-0.01056324496081116,-1.0045748115134265,-1.0045748115134265,0.36541086947749973,1.3468631985581923,0.08203508684959693,0.6324801445606085,0.135998080702318,-0.48871899988417755,1361,MEDIAN_TOP3|DUAL_RANK|w0.25|n2|selector_only|corr0.85|rd20
MEDIAN_TOP3,DUAL_RANK,0.4,2,selector_only,0.85,20,0.6362060344516771,-0.8009190498896372,-0.010626385261059999,-1.0046379518136754,-1.0046379518136754,0.3638527218923977,1.268420198229766,0.003592086521170712,0.6098802258021528,0.1297251294987094,-0.5000842574891061,1361,MEDIAN_TOP3|DUAL_RANK|w0.40|n2|selector_only|corr0.85|rd20
MEDIAN_TOP3,TRI_RANK,0.25,1,selector_only,0.85,5,0.4299959973136259,-1.0071290870276886,0.7411574598265149,-0.2528541067261004,-1.0071290870276886,0.570043059277813,1.0547234419760743,-0.21010466973252107,0.7159108713886384,0.15757524410207724,-0.5059680201420631,1262,MEDIAN_TOP3|TRI_RANK|w0.25|n1|selector_only|corr0.85|rd5
MEDIAN_TOP3,TRI_RANK,0.25,2,selector_only,0.85,5,0.4299959973136259,-1.0071290870276886,0.6490533277547802,-0.34495823879783516,-1.0071290870276886,0.5292176024375546,0.852380979045638,-0.4124471326629573,0.6242056240815852,0.13095144071475895,-0.5059680201420631,1262,MEDIAN_TOP3|TRI_RANK|w0.25|n2|selector_only|corr0.85|rd5
MEDIAN_TOP3,TRI_RANK,0.4,2,selector_only,,5,0.4268078886510666,-1.0103171956902477,0.6606189188608815,-0.3333926476917338,-1.0103171956902477,0.5321938201594744,1.0535726017575013,-0.211255509951094,0.6869388807565713,0.14760357246274536,-0.49879084350714875,1425,MEDIAN_TOP3|TRI_RANK|w0.40|n2|selector_only|corrnone|rd5
MEDIAN_TOP3,TRI_RANK,0.4,1,selector_only,,5,0.4268078886510666,-1.0103171956902477,0.5963053141641843,-0.39770625238843105,-1.0103171956902477,0.5029403867658171,1.1213500856766643,-0.14347802603193105,0.6929299993483574,0.15110613605171097,-0.49879084350714875,1424,MEDIAN_TOP3|TRI_RANK|w0.40|n1|selector_only|corrnone|rd5
ALIGN_TOP3,TRI_RANK,0.25,2,beat_best,,20,0.42559322217447365,-1.0115318621668408,0.3075902490599211,-0.6864213174926943,-1.0115318621668408,0.3758147221450729,1.235628590092528,-0.029199521616067425,0.6219198453977272,0.13875739656669106,-0.5662681829409708,922,ALIGN_TOP3|TRI_RANK|w0.25|n2|beat_best|corrnone|rd20
MEDIAN_TOP3,TRI_RANK,0.25,2,beat_best,,20,0.42559322217447365,-1.0115318621668408,0.3075902490599211,-0.6864213174926943,-1.0115318621668408,0.3758147221450729,1.235628590092528,-0.029199521616067425,0.6219198453977272,0.13875739656669106,-0.5662681829409708,922,MEDIAN_TOP3|TRI_RANK|w0.25|n2|beat_best|corrnone|rd20
ALIGN_TOP3,TRI_RANK,0.25,1,beat_best,,20,0.42559322217447365,-1.0115318621668408,0.29382544607867994,-0.7001861204739355,-1.0115318621668408,0.37006640195246193,1.074065327054689,-0.1907627846539064,0.572081132395989,0.12381725659223508,-0.5662681829409708,923,ALIGN_TOP3|TRI_RANK|w0.25|n1|beat_best|corrnone|rd20
MEDIAN_TOP3,TRI_RANK,0.25,1,beat_best,,20,0.42559322217447365,-1.0115318621668408,0.29382544607867994,-0.7001861204739355,-1.0115318621668408,0.37006640195246193,1.074065327054689,-0.1907627846539064,0.572081132395989,0.12381725659223508,-0.5662681829409708,923,MEDIAN_TOP3|TRI_RANK|w0.25|n1|beat_best|corrnone|rd20
P60_TOP5,TRI_RANK,0.25,2,beat_best,,20,0.42559322217447365,-1.0115318621668408,0.2844257210714076,-0.7095858454812077,-1.0115318621668408,0.36618106524107163,1.2616658552498747,-0.0031622564587205915,0.6206332437879456,0.13797085681395616,-0.5662681829409708,1033,P60_TOP5|TRI_RANK|w0.25|n2|beat_best|corrnone|rd20
P60_TOP5,TRI_RANK,0.25,1,beat_best,,20,0.42559322217447365,-1.0115318621668408,0.2793542035725262,-0.7146573629800892,-1.0115318621668408,0.3640486431826375,1.1112945735225903,-0.15353353818600501,0.5780194145562753,0.12548020095079582,-0.5662681829409708,1003,P60_TOP5|TRI_RANK|w0.25|n1|beat_best|corrnone|rd20
ALIGN_TOP3,TRI_RANK,0.25,2,beat_best,0.85,20,0.42559322217447365,-1.0115318621668408,0.11443886022666332,-0.8795727063259521,-1.0115318621668408,0.2942652215864634,1.1726434077361616,-0.09218470397243372,0.5440225377613158,0.11552038934403064,-0.5662681829409708,881,ALIGN_TOP3|TRI_RANK|w0.25|n2|beat_best|corr0.85|rd20
MEDIAN_TOP3,TRI_RANK,0.25,2,beat_best,0.85,20,0.42559322217447365,-1.0115318621668408,0.11443886022666332,-0.8795727063259521,-1.0115318621668408,0.2942652215864634,1.1726434077361616,-0.09218470397243372,0.5440225377613158,0.11552038934403064,-0.5662681829409708,881,MEDIAN_TOP3|TRI_RANK|w0.25|n2|beat_best|corr0.85|rd20
ALIGN_TOP3,TRI_RANK,0.25,1,beat_best,0.85,20,0.42559322217447365,-1.0115318621668408,0.10077131335605287,-0.8932402531965625,-1.0115318621668408,0.2885336595074218,1.014646844342987,-0.2501812673656083,0.49540044696938246,0.10118250215768843,-0.5662681829409708,882,ALIGN_TOP3|TRI_RANK|w0.25|n1|beat_best|corr0.85|rd20
MEDIAN_TOP3,TRI_RANK,0.25,1,beat_best,0.85,20,0.42559322217447365,-1.0115318621668408,0.10077131335605287,-0.8932402531965625,-1.0115318621668408,0.2885336595074218,1.014646844342987,-0.2501812673656083,0.49540044696938246,0.10118250215768843,-0.5662681829409708,882,MEDIAN_TOP3|TRI_RANK|w0.25|n1|beat_best|corr0.85|rd20
P60_TOP5,TRI_RANK,0.25,2,beat_best,0.85,20,0.42559322217447365,-1.0115318621668408,0.06621869299948827,-0.9277928735531271,-1.0115318621668408,0.274337930121886,1.1723765084111724,-0.09245160329742297,0.5277092721690716,0.11030119445976094,-0.5662681829409708,1021,P60_TOP5|TRI_RANK|w0.25|n2|beat_best|corr0.85|rd20
P60_TOP5,TRI_RANK,0.25,1,beat_best,0.85,20,0.42559322217447365,-1.0115318621668408,0.06623997996690821,-0.9277715865857071,-1.0115318621668408,0.27422844674557956,1.0518918002419464,-0.21293631146664893,0.495406241001244,0.10107153237342636,-0.5662681829409708,1002,P60_TOP5|TRI_RANK|w0.25|n1|beat_best|corr0.85|rd20
P60_TOP5,QM60,0.4,2,beat_best,,5,0.421146454761929,-1.0159786295793853,0.10979601251173744,-0.8842155540408779,-1.0159786295793853,0.2886083120706576,0.9773254175801735,-0.2875026941284218,0.4926108891141358,0.09772509968068865,-0.6542711130349534,954,P60_TOP5|QM60|w0.40|n2|beat_best|corrnone|rd5
P60_TOP5,QM60,0.4,1,beat_best,,5,0.421146454761929,-1.0159786295793853,0.061470377439952865,-0.9325411891126625,-1.0159786295793853,0.2674022318362431,0.963588779655552,-0.3012393320530433,0.4757268861435213,0.09347051947226515,-0.6542711130349534,957,P60_TOP5|QM60|w0.40|n1|beat_best|corrnone|rd5
MEDIAN_TOP3,TRI_RANK,0.4,1,selector_only,0.85,5,0.41622509178347,-1.0208999925578444,0.7084659396971692,-0.28554562685544616,-1.0208999925578444,0.5485978537836383,1.016953213865459,-0.24787489784313643,0.6937918987233719,0.15326754413508858,-0.49879084350714875,1262,MEDIAN_TOP3|TRI_RANK|w0.40|n1|selector_only|corr0.85|rd5
MEDIAN_TOP3,TRI_RANK,0.4,2,selector_only,0.85,5,0.41622509178347,-1.0208999925578444,0.5814852370666013,-0.4125263294860141,-1.0208999925578444,0.4915720800940809,0.847159280946203,-0.41766883076239236,0.5972688037714667,0.12398178822522699,-0.49879084350714875,1262,MEDIAN_TOP3|TRI_RANK|w0.40|n2|selector_only|corr0.85|rd5
ALIGN_TOP3,QM60,0.25,2,beat_best,,5,0.40829836677282966,-1.0288267175684846,0.10865805555770118,-0.8853535109949142,-1.0288267175684846,0.2804708694888059,1.0469583378285778,-0.2178697738800175,0.501224774004093,0.0995751834164389,-0.6549861172357423,770,ALIGN_TOP3|QM60|w0.25|n2|beat_best|corrnone|rd5
MEDIAN_TOP3,QM60,0.25,2,beat_best,,5,0.40829836677282966,-1.0288267175684846,0.10865805555770118,-0.8853535109949142,-1.0288267175684846,0.2804708694888059,1.0469583378285778,-0.2178697738800175,0.501224774004093,0.0995751834164389,-0.6549861172357423,770,MEDIAN_TOP3|QM60|w0.25|n2|beat_best|corrnone|rd5
ALIGN_TOP3,QM60,0.25,1,beat_best,,5,0.40829836677282966,-1.0288267175684846,0.07803095176353332,-0.915980614789082,-1.0288267175684846,0.2674024573084713,0.954909387631852,-0.30991872407674337,0.4669188804523892,0.09019793103622353,-0.6549861172357423,759,ALIGN_TOP3|QM60|w0.25|n1|beat_best|corrnone|rd5
MEDIAN_TOP3,QM60,0.25,1,beat_best,,5,0.40829836677282966,-1.0288267175684846,0.07803095176353332,-0.915980614789082,-1.0288267175684846,0.2674024573084713,0.954909387631852,-0.30991872407674337,0.4669188804523892,0.09019793103622353,-0.6549861172357423,759,MEDIAN_TOP3|QM60|w0.25|n1|beat_best|corrnone|rd5
P60_TOP5,QM60,0.25,2,beat_best,0.85,5,0.40126943405138443,-1.0358556502899299,0.16156909119260873,-0.8324424753600066,-1.0358556502899299,0.2999353151647443,0.8592198485400058,-0.40560826316858956,0.4628839898517095,0.08891304435392766,-0.6670509683879515,865,P60_TOP5|QM60|w0.25|n2|beat_best|corr0.85|rd5
P60_TOP5,QM60,0.25,1,beat_best,0.85,5,0.40126943405138443,-1.0358556502899299,0.10918782222951623,-0.8848237443230991,-1.0358556502899299,0.2774793517286793,0.8120245706415928,-0.4528035410670025,0.43256990703655945,0.08056100688683987,-0.6670509683879515,861,P60_TOP5|QM60|w0.25|n1|beat_best|corr0.85|rd5
MEDIAN_TOP3,QM60,0.4,2,selector_only,0.85,20,0.6736207837200788,-0.7635043006212355,-0.0434574639174724,-1.0374690304700878,-1.0374690304700878,0.37132875180486097,0.9483405166210368,-0.3164875950875585,0.5346831186446068,0.10896004296486583,-0.522533734904941,1345,MEDIAN_TOP3|QM60|w0.40|n2|selector_only|corr0.85|rd20
ALIGN_TOP3,QM60,0.25,2,beat_best,0.85,5,0.39707592519851753,-1.040049159142797,0.12055381361816928,-0.873457752934446,-1.040049159142797,0.27922152773166437,0.9782063351502369,-0.2866217765583584,0.4813832437183103,0.09421176893073224,-0.6662951251407241,686,ALIGN_TOP3|QM60|w0.25|n2|beat_best|corr0.85|rd5
MEDIAN_TOP3,QM60,0.25,2,beat_best,0.85,5,0.39707592519851753,-1.040049159142797,0.12055381361816928,-0.873457752934446,-1.040049159142797,0.27922152773166437,0.9782063351502369,-0.2866217765583584,0.4813832437183103,0.09421176893073224,-0.6662951251407241,686,MEDIAN_TOP3|QM60|w0.25|n2|beat_best|corr0.85|rd5
ALIGN_TOP3,QM60,0.25,1,beat_best,0.85,5,0.39707592519851753,-1.040049159142797,0.09019933322998318,-0.9038122333226322,-1.040049159142797,0.26629390080388454,0.9030548019042282,-0.36177330980436717,0.45252457234058696,0.08643766146457255,-0.6662951251407241,679,ALIGN_TOP3|QM60|w0.25|n1|beat_best|corr0.85|rd5
MEDIAN_TOP3,QM60,0.25,1,beat_best,0.85,5,0.39707592519851753,-1.040049159142797,0.09019933322998318,-0.9038122333226322,-1.040049159142797,0.26629390080388454,0.9030548019042282,-0.36177330980436717,0.45252457234058696,0.08643766146457255,-0.6662951251407241,679,MEDIAN_TOP3|QM60|w0.25|n1|beat_best|corr0.85|rd5
MEDIAN_TOP3,QM60,0.4,2,selector_only,,20,0.5756926119753947,-0.8614324723659197,-0.04756867537951943,-1.0415802419321347,-1.0415802419321347,0.31797539084170445,0.9588748258933861,-0.3059532858152092,0.4946212642907091,0.09784782795205338,-0.5642505368948982,1507,MEDIAN_TOP3|QM60|w0.40|n2|selector_only|corrnone|rd20
P60_TOP5,QM60,0.4,2,selector_only,,20,0.6428461982793822,-0.7942788860619322,-0.048087285539404306,-1.0420988520920196,-1.0420988520920196,0.34898140034806246,0.9516048455073083,-0.31322326620128704,0.5283386009577393,0.10289329539152448,-0.4478974031982621,1902,P60_TOP5|QM60|w0.40|n2|selector_only|corrnone|rd20
ALIGN_TOP3,QM60,0.4,2,beat_best,,5,0.39085351597754875,-1.0462715683637656,0.06416003238374703,-0.9298515341688683,-1.0462715683637656,0.25047323010656525,1.1198246253014403,-0.145003486407155,0.505229474406839,0.1013340213736369,-0.653096778768037,770,ALIGN_TOP3|QM60|w0.40|n2|beat_best|corrnone|rd5
MEDIAN_TOP3,QM60,0.4,2,beat_best,,5,0.39085351597754875,-1.0462715683637656,0.06416003238374703,-0.9298515341688683,-1.0462715683637656,0.25047323010656525,1.1198246253014403,-0.145003486407155,0.505229474406839,0.1013340213736369,-0.653096778768037,770,MEDIAN_TOP3|QM60|w0.40|n2|beat_best|corrnone|rd5
ALIGN_TOP3,QM60,0.4,1,beat_best,,5,0.39085351597754875,-1.0462715683637656,0.019112344783313202,-0.9748992217693021,-1.0462715683637656,0.2310254526939593,0.9715502188861467,-0.29327789282244865,0.45297063088276923,0.08721548154314096,-0.653096778768037,759,ALIGN_TOP3|QM60|w0.40|n1|beat_best|corrnone|rd5
MEDIAN_TOP3,QM60,0.4,1,beat_best,,5,0.39085351597754875,-1.0462715683637656,0.019112344783313202,-0.9748992217693021,-1.0462715683637656,0.2310254526939593,0.9715502188861467,-0.29327789282244865,0.45297063088276923,0.08721548154314096,-0.653096778768037,759,MEDIAN_TOP3|QM60|w0.40|n1|beat_best|corrnone|rd5
MEDIAN_TOP3,DUAL_RANK,0.25,1,selector_only,,20,0.6410928353642804,-0.796032248977034,-0.052338669411819624,-1.046350235964435,-1.046350235964435,0.34956551522688284,1.353373911943839,0.08854580023524372,0.629040314376952,0.13574320119818362,-0.4937820791575692,1526,MEDIAN_TOP3|DUAL_RANK|w0.25|n1|selector_only|corrnone|rd20
MEDIAN_TOP3,QM60,0.25,1,selector_only,0.85,20,0.6813020225212912,-0.7558230618200231,-0.06112623143083707,-1.0551377979834524,-1.0551377979834524,0.36895378206280544,1.0575312657045715,-0.20729684600402387,0.5640731769489691,0.11798260358812662,-0.5241770106036712,1309,MEDIAN_TOP3|QM60|w0.25|n1|selector_only|corr0.85|rd20
MEDIAN_TOP3,DUAL_RANK,0.25,1,selector_only,0.85,20,0.6370843655342907,-0.8000407188070237,-0.06284881051786351,-1.0568603770704788,-1.0568603770704788,0.3422182060422075,1.3465809441773808,0.08175283246878551,0.6248072040831771,0.1354358265880462,-0.4990237317022348,1295,MEDIAN_TOP3|DUAL_RANK|w0.25|n1|selector_only|corr0.85|rd20
P60_TOP5,QM60,0.4,2,beat_best,0.85,5,0.38005170544665295,-1.0570733788946614,0.11068921833774714,-0.8833223482148682,-1.0570733788946614,0.26580938608625343,0.8668884894657953,-0.3979396222428,0.44439172128175025,0.08441582281805249,-0.6671727828530556,865,P60_TOP5|QM60|w0.40|n2|beat_best|corr0.85|rd5
P60_TOP5,QM60,0.4,1,beat_best,0.85,5,0.38005170544665295,-1.0570733788946614,0.07660452107973283,-0.9174070454728825,-1.0570733788946614,0.2506173065349616,0.7685936467606254,-0.49623446494796997,0.4056592441954633,0.07395426116775528,-0.6671727828530556,861,P60_TOP5|QM60|w0.40|n1|beat_best|corr0.85|rd5
MEDIAN_TOP3,QM60,0.25,1,selector_only,,20,0.585338637343555,-0.8517864469977594,-0.06819785564921814,-1.0622094222018335,-1.0622094222018335,0.31519269314349113,1.0793422509128996,-0.18548586079569573,0.5281086800178396,0.10839777055954913,-0.5645289535021928,1515,MEDIAN_TOP3|QM60|w0.25|n1|selector_only|corrnone|rd20
ALIGN_TOP3,QM60,0.4,2,beat_best,0.85,5,0.37439866345930695,-1.0627264208820075,0.07912252221458069,-0.9148890443380346,-1.0627264208820075,0.24765769126841095,1.0227960607103035,-0.24203205099829184,0.47653830447225154,0.09355051392966796,-0.6656318440803485,686,ALIGN_TOP3|QM60|w0.40|n2|beat_best|corr0.85|rd5
MEDIAN_TOP3,QM60,0.4,2,beat_best,0.85,5,0.37439866345930695,-1.0627264208820075,0.07912252221458069,-0.9148890443380346,-1.0627264208820075,0.24765769126841095,1.0227960607103035,-0.24203205099829184,0.47653830447225154,0.09355051392966796,-0.6656318440803485,686,MEDIAN_TOP3|QM60|w0.40|n2|beat_best|corr0.85|rd5
ALIGN_TOP3,QM60,0.4,1,beat_best,0.85,5,0.37439866345930695,-1.0627264208820075,0.03449110785595326,-0.9595204586966621,-1.0627264208820075,0.22843667766284423,0.9036343277463875,-0.3611937839622078,0.43321525093498114,0.08201249776223651,-0.6656318440803485,679,ALIGN_TOP3|QM60|w0.40|n1|beat_best|corr0.85|rd5
MEDIAN_TOP3,QM60,0.4,1,beat_best,0.85,5,0.37439866345930695,-1.0627264208820075,0.03449110785595326,-0.9595204586966621,-1.0627264208820075,0.22843667766284423,0.9036343277463875,-0.3611937839622078,0.43321525093498114,0.08201249776223651,-0.6656318440803485,679,MEDIAN_TOP3|QM60|w0.40|n1|beat_best|corr0.85|rd5
P60_TOP5,QM60,0.25,2,selector_only,,5,0.3687962099886291,-1.0683288743526853,0.3795449055326015,-0.6144666610200138,-1.0683288743526853,0.372834538524848,0.9066529266937444,-0.3581751850148509,0.5239701567604174,0.10254761668201673,-0.6511400676750854,1834,P60_TOP5|QM60|w0.25|n2|selector_only|corrnone|rd5
P60_TOP5,QM60,0.25,1,selector_only,,5,0.3687962099886291,-1.0683288743526853,0.16488007481173306,-0.8291314917408823,-1.0683288743526853,0.28337932300052227,0.9599591708088807,-0.3048689408997146,0.48179609648798294,0.0922535081098983,-0.6511400676750854,1817,P60_TOP5|QM60|w0.25|n1|selector_only|corrnone|rd5
MEDIAN_TOP3,DUAL_RANK,0.4,1,selector_only,,20,0.6424641253036422,-0.7946609590376722,-0.0767209534610734,-1.0707325200136888,-1.0707325200136888,0.3379756753229916,1.3183221743072246,0.05349406259862932,0.617357045090989,0.13360953753569538,-0.5017226683078856,1526,MEDIAN_TOP3|DUAL_RANK|w0.40|n1|selector_only|corrnone|rd20
ALIGN_TOP3,QM60,0.25,2,selector_only,0.85,5,0.3663825271856548,-1.0707425571556595,0.30534580436824077,-0.6886657621843746,-1.0707425571556595,0.3403913914018021,0.9460570994811366,-0.31877101222745874,0.5134912523127417,0.10131104558680426,-0.6588788601921689,1333,ALIGN_TOP3|QM60|w0.25|n2|selector_only|corr0.85|rd5
ALIGN_TOP3,QM60,0.25,1,selector_only,0.85,5,0.3663825271856548,-1.0707425571556595,0.14153153185847897,-0.8524800346941364,-1.0707425571556595,0.27012502324199533,1.0822203527505168,-0.18260775895807857,0.5044046495598542,0.09981327065484957,-0.6588788601921689,1322,ALIGN_TOP3|QM60|w0.25|n1|selector_only|corr0.85|rd5
ALIGN_TOP3,QM60,0.25,2,selector_only,,5,0.36252602017181307,-1.0745990641695014,0.32994321983402514,-0.6640683467185902,-1.0745990641695014,0.34852885126552985,0.9867889048387106,-0.2780392068698847,0.529356285135216,0.10492653382929062,-0.6473185206308425,1496,ALIGN_TOP3|QM60|w0.25|n2|selector_only|corrnone|rd5
ALIGN_TOP3,QM60,0.25,1,selector_only,,5,0.36252602017181307,-1.0745990641695014,0.008043186231761562,-0.9859683803208538,-1.0745990641695014,0.21241848414842537,1.0840529887216013,-0.18077512298699405,0.4628504676853534,0.08774293805502453,-0.6473185206308425,1462,ALIGN_TOP3|QM60|w0.25|n1|selector_only|corrnone|rd5
ALIGN_TOP3,QM60,0.4,2,selector_only,0.85,10,0.3687779812088141,-1.0683471031325003,-0.08308090747294712,-1.0770924740255625,-1.0770924740255625,0.1810656542615939,0.792841717888058,-0.4719863938205373,0.3560155698959892,0.059557958905508857,-0.701215815842752,1309,ALIGN_TOP3|QM60|w0.40|n2|selector_only|corr0.85|rd10
P60_TOP5,DUAL_RANK,0.25,1,beat_best,0.85,20,0.636425687017624,-0.8006993973236903,-0.08534495052564048,-1.0793565170782558,-1.0793565170782558,0.33092738198058946,1.1492706667863226,-0.11555744492227271,0.5541416556437819,0.11465992074115916,-0.5375095672232306,1070,P60_TOP5|DUAL_RANK|w0.25|n1|beat_best|corr0.85|rd20
