date,asset,target_weight
2023-01-13,511360.SH,0.07142857142857142
2023-01-13,511880.SH,0.11111111111111112
2023-01-16,512890.SH,0.45652173913043476
2023-01-16,511260.SH,0.40579710144927544
2023-01-16,511360.SH,0.06521739130434782
2023-01-16,511880.SH,0.07246376811594205
2023-01-17,512890.SH,0.17213114754098358
2023-01-17,511260.SH,0.5901639344262295
2023-01-17,511360.SH,0.12295081967213113
2023-01-17,511880.SH,0.11475409836065574
2023-01-18,512890.SH,0.17213114754098358
2023-01-18,511260.SH,0.5901639344262295
2023-01-18,511360.SH,0.12295081967213113
2023-01-18,511880.SH,0.11475409836065574
2023-01-19,512890.SH,0.17213114754098358
2023-01-19,511260.SH,0.5901639344262295
2023-01-19,511360.SH,0.12295081967213113
2023-01-19,511880.SH,0.11475409836065574
2023-01-20,512890.SH,0.17213114754098358
2023-01-20,511260.SH,0.5901639344262295
2023-01-20,511360.SH,0.12295081967213113
2023-01-20,511880.SH,0.11475409836065574
2023-01-30,512890.SH,0.17213114754098358
2023-01-30,511260.SH,0.5901639344262295
2023-01-30,511360.SH,0.12295081967213113
2023-01-30,511880.SH,0.11475409836065574
2023-01-31,512890.SH,0.17213114754098358
2023-01-31,511260.SH,0.5901639344262295
2023-01-31,511360.SH,0.12295081967213113
2023-01-31,511880.SH,0.11475409836065574
2023-02-01,512890.SH,0.17213114754098358
2023-02-01,511260.SH,0.5901639344262295
2023-02-01,511360.SH,0.12295081967213113
2023-02-01,511880.SH,0.11475409836065574
2023-02-02,512890.SH,0.17213114754098358
2023-02-02,511260.SH,0.5901639344262295
2023-02-02,511360.SH,0.12295081967213113
2023-02-02,511880.SH,0.11475409836065574
2023-02-03,512890.SH,0.17213114754098358
2023-02-03,511260.SH,0.5901639344262295
2023-02-03,511360.SH,0.12295081967213113
2023-02-03,511880.SH,0.11475409836065574
2023-02-06,512890.SH,0.17213114754098358
2023-02-06,511260.SH,0.5901639344262295
2023-02-06,511360.SH,0.12295081967213113
2023-02-06,511880.SH,0.11475409836065574
2023-02-07,512890.SH,0.17213114754098358
2023-02-07,511260.SH,0.5901639344262295
2023-02-07,511360.SH,0.12295081967213113
2023-02-07,511880.SH,0.11475409836065574
2023-02-08,512890.SH,0.17213114754098358
2023-02-08,511260.SH,0.5901639344262295
2023-02-08,511360.SH,0.12295081967213113
2023-02-08,511880.SH,0.11475409836065574
2023-02-09,512890.SH,0.17213114754098358
2023-02-09,511260.SH,0.5901639344262295
2023-02-09,511360.SH,0.12295081967213113
2023-02-09,511880.SH,0.11475409836065574
2023-02-10,512890.SH,0.17213114754098358
2023-02-10,511260.SH,0.5901639344262295
2023-02-10,511360.SH,0.12295081967213113
2023-02-10,511880.SH,0.11475409836065574
2023-02-13,512890.SH,0.17213114754098358
2023-02-13,511260.SH,0.5901639344262295
2023-02-13,511360.SH,0.12295081967213113
2023-02-13,511880.SH,0.11475409836065574
2023-02-14,512890.SH,0.17213114754098358
2023-02-14,511260.SH,0.5901639344262295
2023-02-14,511360.SH,0.12295081967213113
2023-02-14,511880.SH,0.11475409836065574
2023-02-15,512890.SH,0.1909090909090909
2023-02-15,511260.SH,0.5090909090909091
2023-02-15,511360.SH,0.13636363636363635
2023-02-15,511880.SH,0.16363636363636364
2023-02-16,512890.SH,0.17213114754098358
2023-02-16,511260.SH,0.5901639344262295
2023-02-16,511360.SH,0.12295081967213113
2023-02-16,511880.SH,0.11475409836065574
2023-02-17,512890.SH,0.1909090909090909
2023-02-17,511260.SH,0.5090909090909091
2023-02-17,511360.SH,0.13636363636363635
2023-02-17,511880.SH,0.16363636363636364
2023-02-20,512890.SH,0.20999999999999996
2023-02-20,511260.SH,0.4
2023-02-20,511360.SH,0.21000000000000002
2023-02-20,511880.SH,0.18000000000000002
2023-02-21,512890.SH,0.20999999999999996
2023-02-21,511260.SH,0.4
2023-02-21,511360.SH,0.21000000000000002
2023-02-21,511880.SH,0.18000000000000002
2023-02-22,512890.SH,0.20999999999999996
2023-02-22,511260.SH,0.4
2023-02-22,511360.SH,0.21000000000000002
2023-02-22,511880.SH,0.18000000000000002
2023-02-23,512890.SH,0.20999999999999996
2023-02-23,511260.SH,0.4
2023-02-23,511360.SH,0.21000000000000002
2023-02-23,511880.SH,0.18000000000000002
2023-02-24,512890.SH,0.20999999999999996
2023-02-24,511260.SH,0.4
2023-02-24,511360.SH,0.21000000000000002
2023-02-24,511880.SH,0.18000000000000002
2023-02-27,512890.SH,0.20999999999999996
2023-02-27,511260.SH,0.4
2023-02-27,511360.SH,0.21000000000000002
2023-02-27,511880.SH,0.18000000000000002
2023-02-28,512890.SH,0.20999999999999996
2023-02-28,511260.SH,0.4
2023-02-28,511360.SH,0.21000000000000002
2023-02-28,511880.SH,0.18000000000000002
2023-03-01,512890.SH,0.20999999999999996
2023-03-01,511260.SH,0.4
2023-03-01,511360.SH,0.21000000000000002
2023-03-01,511880.SH,0.18000000000000002
2023-03-02,512890.SH,0.17213114754098358
2023-03-02,511260.SH,0.5901639344262295
2023-03-02,511360.SH,0.12295081967213113
2023-03-02,511880.SH,0.11475409836065574
2023-03-03,512890.SH,0.17213114754098358
2023-03-03,511260.SH,0.5901639344262295
2023-03-03,511360.SH,0.12295081967213113
2023-03-03,511880.SH,0.11475409836065574
2023-03-06,512890.SH,0.1909090909090909
2023-03-06,511260.SH,0.5090909090909091
2023-03-06,511360.SH,0.13636363636363635
2023-03-06,511880.SH,0.16363636363636364
2023-03-07,512890.SH,0.20999999999999996
2023-03-07,511260.SH,0.4
2023-03-07,511360.SH,0.21000000000000002
2023-03-07,511880.SH,0.18000000000000002
2023-03-08,512890.SH,0.20999999999999996
2023-03-08,511260.SH,0.4
2023-03-08,511360.SH,0.21000000000000002
2023-03-08,511880.SH,0.18000000000000002
2023-03-09,512890.SH,0.20999999999999996
2023-03-09,511260.SH,0.4
2023-03-09,511360.SH,0.21000000000000002
2023-03-09,511880.SH,0.18000000000000002
2023-03-10,512890.SH,0.20999999999999996
2023-03-10,511260.SH,0.4
2023-03-10,511360.SH,0.21000000000000002
2023-03-10,511880.SH,0.18000000000000002
2023-03-13,512890.SH,0.20999999999999996
2023-03-13,511260.SH,0.4
2023-03-13,511360.SH,0.21000000000000002
2023-03-13,511880.SH,0.18000000000000002
2023-03-14,512890.SH,0.20999999999999996
2023-03-14,511260.SH,0.4
2023-03-14,511360.SH,0.21000000000000002
2023-03-14,511880.SH,0.18000000000000002
2023-03-15,512890.SH,0.20999999999999996
2023-03-15,511260.SH,0.4
2023-03-15,511360.SH,0.21000000000000002
2023-03-15,511880.SH,0.18000000000000002
2023-03-16,512890.SH,0.20588235294117646
2023-03-16,511260.SH,0.3921568627450981
2023-03-16,511360.SH,0.2647058823529412
2023-03-16,511880.SH,0.13725490196078433
2023-03-17,512890.SH,0.20999999999999996
2023-03-17,511260.SH,0.4
2023-03-17,511360.SH,0.21000000000000002
2023-03-17,511880.SH,0.18000000000000002
2023-03-20,512890.SH,0.20999999999999996
2023-03-20,511260.SH,0.4
2023-03-20,511360.SH,0.21000000000000002
2023-03-20,511880.SH,0.18000000000000002
2023-03-21,512890.SH,0.20999999999999996
2023-03-21,511260.SH,0.4
2023-03-21,511360.SH,0.21000000000000002
2023-03-21,511880.SH,0.18000000000000002
2023-03-22,512890.SH,0.20999999999999996
2023-03-22,511260.SH,0.4
2023-03-22,511360.SH,0.21000000000000002
2023-03-22,511880.SH,0.18000000000000002
